UserID,DBH,Common_Name,Tree_Height,Crown_Width_NS,Crown_Width_EW,Crown_Base_Height,Collected_By,Edible
18917,8.1,Japanese Maple,29,22,32,6,Staff,NA
18918,19.5,London Plane Tree,52,73,60,6,Staff,NA
18919,25.7,Douglas-Fir,140,35,37,70,STAFF,NA
18920,4.3,Western Hemlock,22,19,20,3,Staff,NA
18921,39,Douglas-Fir,170,54,57,23,Staff,NA
18922,8.2,Ornamental Crabapple,30,30,30,4,Staff,NA
18923,31.6,Douglas-Fir,134,41,42,60,Staff,NA
18924,15.4,Northern Red Oak,50,57,62,5,Staff,NA
18925,38.8,Douglas-Fir,156,63,49,51,Staff,NA
18926,35.4,Douglas-Fir,144,35,37,54,Staff,NA
18927,32.2,Douglas-Fir,142,35,49,9,Staff,NA
18928,27.7,Douglas-Fir,156,34,47,49,Staff,NA
18929,53,Douglas-Fir,165,49,51,18,Staff,NA
18930,44.7,Douglas-Fir,131,47,57,17,Staff,NA
18931,44.2,Douglas-Fir,154,48,43,76,Staff,NA
18932,30,Douglas-Fir,79,31,30,16,Staff,NA
18933,35.9,Douglas-Fir,128,47,38,29,Staff,NA
18934,40.8,Douglas-Fir,152,56,48,18,Staff,NA
18935,30.2,Douglas-Fir,141,40,39,53,STAFF,NA
18936,36.2,Douglas-Fir,157,44,50,15,Staff,NA
18937,36.3,Douglas-Fir,160,59,55,45,Staff,NA
18938,1.7,Douglas-Fir,12,11,10,1,Staff,NA
18939,47.5,Douglas-Fir,155,52,48,61,Staff,NA
18940,47.3,Douglas-Fir,160,56,61,45,Staff,NA
18941,34.6,Douglas-Fir,134,38,44,42,Staff,NA
18942,26.9,Douglas-Fir,131,34,41,35,Staff,NA
18943,5.2,Ornamental Crabapple,28,25,18,5,Staff,NA
18944,26,Douglas-Fir,131,35,41,34,Staff,NA
18945,41.9,Douglas-Fir,136,56,56,60,STAFF,NA
18946,5.7,Paper Birch,19,25,15,9,Staff,NA
18947,6.9,Pacific Crabapple,35,31,32,4,Staff,NA
18948,37.6,Douglas-Fir,144,52,41,22,STAFF,NA
18949,34.2,Western Hemlock,100,44,44,4,Staff,NA
18950,12,Red Alder,66,33,38,6,Staff,NA
18951,29.7,Douglas-Fir,84,35,26,17,STAFF,NA
18969,35.8,Douglas-Fir,152,42,43,18,Staff,NA
18970,27.6,Douglas-Fir,121,28,36,23,Staff,NA
18971,42.9,Douglas-Fir,168,39,39,96,STAFF,NA
18972,41.9,American Beech,81,82,79,0,Staff,NA
18952,23.7,Douglas-Fir,88,32,44,11,STAFF,NA
18953,36.7,Douglas-Fir,153,47,44,55,Staff,NA
18954,32.6,Douglas-Fir,150,35,38,35,Staff,NA
18955,45.9,Douglas-Fir,165,48,50,45,Staff,NA
18956,46.9,Douglas-Fir,167,59,56,9,Staff,NA
18957,50.4,Douglas-Fir,146,75,75,38,STAFF,NA
18958,25.8,Douglas-Fir,118,34,40,21,STAFF,NA
18959,34.3,Douglas-Fir,151,52,53,34,Staff,NA
18960,38.1,Douglas-Fir,172,58,38,32,STAFF,NA
18961,37.3,Douglas-Fir,160,55,35,18,Staff,NA
18962,34.2,Douglas-Fir,144,54,39,22,Staff,NA
18963,36.4,Douglas-Fir,159,37,55,51,Staff,NA
18964,31.7,Douglas-Fir,133,40,38,46,Staff,NA
18965,54.4,Douglas-Fir,171,72,65,9,Staff,NA
18966,40.1,Douglas-Fir,167,46,65,37,Staff,NA
18967,34.5,Douglas-Fir,154,43,46,36,STAFF,NA
18968,29.4,Western Hemlock,104,35,51,4,Staff,NA
18973,26.5,Douglas-Fir,116,42,38,35,STAFF,NA
18974,23,Douglas-Fir,141,42,26,49,Staff,NA
18975,29.8,Douglas-Fir,133,39,29,45,STAFF,NA
18976,5.6,Ornamental Crabapple,31,25,22,5,STAFF,NA
18977,4.4,Ornamental Crabapple,22,25,27,5,STAFF,NA
18978,28.9,Douglas-Fir,130,29,23,59,STAFF,NA
18979,34,Douglas-Fir,172,45,51,40,Staff,NA
18980,32,Douglas-Fir,133,34,54,24,Staff,NA
18981,41.2,Douglas-Fir,171,54,47,52,Staff,NA
18982,11.6,Red Alder,57,49,38,7,Staff,NA
18983,27.7,Douglas-Fir,141,58,32,26,Staff,NA
18984,27.9,Douglas-Fir,146,34,40,66,Staff,NA
18985,42.1,Douglas-Fir,169,38,39,46,Staff,NA
18986,33.4,Douglas-Fir,170,40,36,88,STAFF,NA
18987,34.1,Douglas-Fir,151,40,47,34,Staff,NA
18988,8.8,Incense Cedar,38,18,17,4,Staff,NA
19015,27.7,Western Hemlock,100,28,28,4,STAFF,NA
19016,12.9,Western Redcedar,40,24,24,0,Staff,NA
19017,16.3,European Mountain Ash,54,33,30,5,Staff,NA
19018,39.7,Douglas-Fir,165,51,63,50,STAFF,NA
19019,39.7,Douglas-Fir,170,67,53,8,STAFF,NA
19020,39.1,Douglas-Fir,153,43,35,31,Staff,NA
18995,9.8,European Mountain Ash,31,8,11,11,Staff,NA
18996,50,Douglas-Fir,147,47,45,12,STAFF,NA
18997,48,Bigleaf Maple,81,61,70,1,Staff,NA
18998,39.3,Douglas-Fir,151,40,42,28,STAFF,NA
18999,28.2,Douglas-Fir,144,43,35,35,Staff,NA
19000,39.8,Douglas-Fir,153,55,45,50,Staff,NA
19001,56.5,Bigleaf Maple,72,88,72,1,Staff,NA
19002,38.8,Douglas-Fir,160,48,40,64,Staff,NA
19003,27.5,Douglas-Fir,108,35,38,39,Staff,NA
19004,50.4,Douglas-Fir,160,60,29,40,Staff,NA
19005,2.1,Douglas-Fir,13,13,13,0,STAFF,NA
19033,30.7,Douglas-Fir,154,37,34,61,Staff,NA
19034,35.5,Douglas-Fir,123,65,35,1,Staff,NA
19035,7.1,"English Hawthorn, Common Hawthorn",24,20,21,0,Staff,NA
19036,39.5,Douglas-Fir,170,33,34,78,STAFF,NA
19037,50.6,Douglas-Fir,190,64,64,68,Staff,NA
19038,24.5,Douglas-Fir,117,40,25,54,STAFF,NA
19039,40.5,Douglas-Fir,163,47,46,16,Staff,NA
19356,40.4,Douglas-Fir,145,45,36,27,Staff,NA
19384,37.4,Douglas-Fir,154,38,32,59,Staff,NA
19385,31.4,Douglas-Fir,130,36,47,21,Staff,NA
19386,48,Douglas-Fir,142,50,49,21,Staff,NA
19387,7.7,Colorado Blue Spruce,45,12,9,0,Staff,NA
19388,45,Douglas-Fir,151,34,44,13,Staff,NA
19389,9.6,Ornamental Crabapple,22,23,26,6,STAFF,NA
19390,39,Douglas-Fir,145,38,35,41,STAFF,NA
19391,17.7,European White Birch,70,36,36,22,Staff,NA
19392,45.9,Douglas-Fir,119,54,64,3,Staff,NA
19393,15.7,European White Birch,55,25,27,14,Staff,NA
19394,37.3,Douglas-Fir,138,47,46,26,Staff,NA
19395,33.8,Douglas-Fir,126,49,41,6,Staff,NA
19396,10.1,Douglas-Fir,51,30,36,1,Staff,NA
19430,28.4,Douglas-Fir,128,43,40,37,STAFF,NA
19431,45.2,Douglas-Fir,175,52,36,35,Staff,NA
19432,36.1,Douglas-Fir,140,34,36,30,STAFF,NA
19433,30.5,Douglas-Fir,132,37,30,4,STAFF,NA
19434,41.9,Douglas-Fir,157,38,43,21,Staff,NA
19435,13.1,Magnolia,29,31,30,0,STAFF,NA
19436,15.7,Norway Spruce,77,47,53,2,Staff,NA
19437,17.9,Norway Spruce,86,29,37,3,Staff,NA
19438,56.4,Douglas-Fir,149,67,58,9,Staff,NA
19439,50.5,Douglas-Fir,120,54,67,12,Staff,NA
19440,6.6,Ornamental Crabapple,14,24,22,5,Staff,NA
19441,39.8,Bigleaf Maple,67,88,84,5,STAFF,NA
19442,37.1,Bigleaf Maple,74,64,54,2,Staff,NA
19443,32.9,Douglas-Fir,130,41,62,39,Staff,NA
19444,30.9,Douglas-Fir,64,50,42,5,Staff,NA
19445,7.3,Magnolia,20,34,22,1,Staff,NA
19446,49.4,Douglas-Fir,141,54,61,11,Staff,NA
19447,56.8,Douglas-Fir,144,73,69,7,Staff,NA
19448,49,Douglas-Fir,138,61,49,23,STAFF,NA
19449,51.4,Douglas-Fir,133,57,53,1,Staff,NA
19450,40.9,Douglas-Fir,161,47,53,4,Staff,NA
19451,32.5,Douglas-Fir,113,38,41,14,Staff,NA
19452,52.3,Douglas-Fir,146,52,50,4,Staff,NA
19453,44.1,Douglas-Fir,132,62,45,13,Staff,NA
19454,37.1,Douglas-Fir,137,40,47,23,Staff,NA
19455,39,Douglas-Fir,152,44,53,14,Staff,NA
19397,63,Douglas-Fir,142,60,58,31,STAFF,NA
19398,8.5,European White Birch,39,22,28,0,Staff,NA
19399,7.1,Ornamental Crabapple,20,22,31,4,Staff,NA
19400,41,Douglas-Fir,141,41,41,30,STAFF,NA
19401,43.5,Douglas-Fir,151,44,46,38,Staff,NA
19402,41.3,Douglas-Fir,139,37,61,36,Staff,NA
19403,22.1,Northern Red Oak,51,41,31,0,Staff,NA
19404,9.5,Ornamental Crabapple,17,23,26,5,STAFF,NA
19405,22.6,European Beech,59,63,60,0,Staff,NA
19406,9.4,English Walnut,39,27,28,5,Staff,Yes - nuts
19407,17.6,European Beech,62,45,49,3,Staff,NA
19408,13.4,European Beech,54,40,50,3,STAFF,NA
19409,40,Douglas-Fir,128,52,29,12,Staff,NA
19410,29.1,Douglas-Fir,126,45,43,63,Staff,NA
19411,15.1,European White Birch,63,32,24,15,Staff,NA
19412,23.7,European White Birch,66,59,38,5,STAFF,NA
19413,55.1,Douglas-Fir,131,55,56,5,STAFF,NA
19414,23.4,Douglas-Fir,92,37,37,19,Staff,NA
19415,9.2,Vine Maple,14,28,24,0,STAFF,NA
19416,30.2,Douglas-Fir,124,38,54,9,Staff,NA
19417,23.2,Douglas-Fir,116,28,29,22,Staff,NA
19418,11.6,Bird Cherry,35,45,37,9,Staff,NA
19458,35.4,Douglas-Fir,124,50,40,22,STAFF,NA
19456,17,"Paperbark Cherry, Birchbark Cherry, Tibetan Cherry",29,46,37,2,Staff,NA
19457,22.3,"Paperbark Cherry, Birchbark Cherry, Tibetan Cherry",29,42,50,0,Staff,NA
19419,19.3,"Paperbark Cherry, Birchbark Cherry, Tibetan Cherry",33,38,48,3,STAFF,NA
19420,40.6,Douglas-Fir,165,65,39,9,STAFF,NA
19421,38.4,Douglas-Fir,148,51,48,28,Staff,NA
19422,33.3,Douglas-Fir,134,47,38,31,Staff,NA
19423,35.7,Douglas-Fir,123,36,39,23,Staff,NA
19424,51.4,Douglas-Fir,134,50,66,1,Staff,NA
19425,9,Ornamental Crabapple,18,17,27,5,Staff,NA
19426,35.4,Douglas-Fir,148,37,36,22,Staff,NA
19427,9.8,Japanese Flowering Cherry,23,44,55,8,Staff,NA
19428,19,Norway Spruce,78,36,31,6,Staff,NA
19429,14.5,Norway Spruce,78,35,38,5,Staff,NA
19459,20.8,European White Birch,70,35,48,10,STAFF,NA
19460,45,Douglas-Fir,124,79,59,10,Staff,NA
19461,35.4,Douglas-Fir,133,37,41,12,Staff,NA
19462,38.8,Douglas-Fir,103,55,45,22,Staff,NA
19463,43.1,Douglas-Fir,117,45,48,31,STAFF,NA
19464,26.5,Douglas-Fir,124,51,32,43,STAFF,NA
19465,45.9,Douglas-Fir,143,42,50,28,STAFF,NA
19466,42.6,Douglas-Fir,154,48,52,29,Staff,NA
19467,25.8,Douglas-Fir,114,50,39,14,Staff,NA
19468,41.1,Douglas-Fir,147,38,40,10,Staff,NA
19469,11.3,Bigleaf Maple,33,43,41,0,Staff,NA
19486,37.3,Douglas-Fir,139,43,40,29,Staff,NA
19487,24.6,Douglas-Fir,128,30,39,64,STAFF,NA
19488,34.3,Douglas-Fir,135,40,38,43,Staff,NA
19489,5.3,Bigleaf Maple,33,27,22,19,Staff,NA
19490,20.1,Douglas-Fir,127,16,15,37,Staff,NA
19491,52.4,Bigleaf Maple,67,57,71,5,Staff,NA
19492,41,Bigleaf Maple,67,67,64,0,Staff,NA
19493,28.9,Douglas-Fir,114,44,39,16,Staff,NA
19494,57.8,Douglas-Fir,140,60,53,0,Staff,NA
19495,51,Douglas-Fir,170,65,49,19,Staff,NA
19496,33.3,Douglas-Fir,126,50,38,6,STAFF,NA
19531,46.3,Douglas-Fir,138,49,63,36,Staff,NA
19532,27.3,Douglas-Fir,140,35,35,30,Staff,NA
19533,2.4,Oregon White Oak,17,10,6,6,Staff,Yes - nuts
19534,25.9,Douglas-Fir,128,32,29,66,Staff,NA
19535,29.1,Unknown (Dead),132,99999,99999,NA,Staff,NA
19536,35.4,Douglas-Fir,119,42,39,6,Staff,NA
19537,43.3,Douglas-Fir,133,46,61,20,Staff,NA
19538,41.7,Douglas-Fir,152,39,44,41,Staff,NA
19539,60.3,Douglas-Fir,166,65,84,16,STAFF,NA
19540,7.4,Douglas-Fir,36,28,20,3,STAFF,NA
19541,31.6,Douglas-Fir,125,43,40,50,Staff,NA
19542,40.6,Douglas-Fir,139,62,48,30,Staff,NA
19543,17.5,"English Hawthorn, Common Hawthorn",38,34,35,0,Staff,NA
19544,39.9,Douglas-Fir,134,78,63,3,Staff,NA
19545,34.2,Douglas-Fir,140,40,42,60,STAFF,NA
19546,54,Douglas-Fir,152,52,69,6,STAFF,NA
19547,21.7,Douglas-Fir,88,24,30,1,Staff,NA
19548,54.8,Douglas-Fir,148,65,60,0,Staff,NA
19549,50.3,Douglas-Fir,132,52,49,7,Staff,NA
19550,10,Colorado Blue Spruce,22,25,23,0,Staff,NA
19551,44.9,Douglas-Fir,152,63,49,35,Staff,NA
19470,29.2,Douglas-Fir,128,39,40,8,Staff,NA
19471,39.9,Douglas-Fir,127,53,50,44,Staff,NA
19472,27.4,Douglas-Fir,127,42,38,19,STAFF,NA
19473,40,Douglas-Fir,147,44,47,30,Staff,NA
19474,55.1,Douglas-Fir,163,73,68,0,STAFF,NA
19475,15.7,Bird Cherry,45,43,41,6,Staff,NA
19476,29.6,Douglas-Fir,114,28,43,15,STAFF,NA
19477,44.2,Douglas-Fir,157,62,69,33,Staff,NA
19478,30.8,Douglas-Fir,123,36,29,19,Staff,NA
19479,59.5,Douglas-Fir,141,58,51,9,Staff,NA
19480,49.2,Douglas-Fir,140,52,48,4,Staff,NA
19481,35.3,Douglas-Fir,131,45,38,11,Staff,NA
19482,27.8,Bigleaf Maple,45,48,64,0,STAFF,NA
19483,45.7,Douglas-Fir,151,45,43,23,Staff,NA
19484,55.1,Douglas-Fir,132,67,50,30,Staff,NA
19485,30.9,Douglas-Fir,113,45,33,29,Staff,NA
19518,41.9,Douglas-Fir,142,47,52,60,STAFF,NA
19519,39,Douglas-Fir,148,70,50,4,Staff,NA
19520,37.4,Douglas-Fir,70,45,40,25,Staff,NA
19521,53.2,Douglas-Fir,153,59,45,30,Staff,NA
19522,35.7,Douglas-Fir,127,42,39,6,Staff,NA
19523,38.6,Douglas-Fir,152,55,46,0,STAFF,NA
19524,27.4,Douglas-Fir,133,30,36,53,Staff,NA
19525,28.6,Douglas-Fir,108,33,34,3,Staff,NA
19527,51.3,Douglas-Fir,135,44,64,4,Staff,NA
19528,32,Douglas-Fir,111,46,33,38,STAFF,NA
19529,22,Douglas-Fir,91,40,31,30,Staff,NA
19530,58,Douglas-Fir,143,50,47,15,Staff,NA
19497,33,Douglas-Fir,133,43,47,20,Staff,NA
19498,26.8,Douglas-Fir,92,29,31,23,STAFF,NA
19499,56.3,Bigleaf Maple,98,63,64,0,Staff,NA
19500,26.2,Douglas-Fir,106,37,48,5,STAFF,NA
19501,19,Douglas-Fir,83,35,30,25,Staff,NA
19502,46.4,Douglas-Fir,132,44,58,16,STAFF,NA
19503,34.8,Bigleaf Maple,94,67,81,0,Staff,NA
19504,34.7,Douglas-Fir,154,50,58,30,Staff,NA
19505,49.8,Douglas-Fir,156,45,64,10,Staff,NA
19506,52.6,Douglas-Fir,144,51,54,49,Staff,NA
19507,36.7,Douglas-Fir,145,49,38,26,STAFF,NA
19508,30.8,Douglas-Fir,142,29,28,47,Staff,NA
19509,27.1,Douglas-Fir,142,39,38,36,STAFF,NA
19510,66.7,Bigleaf Maple,67,92,79,0,Staff,NA
19511,55.1,Douglas-Fir,144,48,50,7,STAFF,NA
19512,30.5,Douglas-Fir,86,40,40,2,Staff,NA
19513,31.4,Douglas-Fir,131,27,42,38,Staff,NA
19514,58,Douglas-Fir,159,64,63,0,STAFF,NA
19515,20.2,Douglas-Fir,79,26,34,14,Staff,NA
19516,30,Douglas-Fir,133,30,35,37,Staff,NA
19517,49.8,Douglas-Fir,178,54,62,7,Staff,NA
19552,31.6,Douglas-Fir,134,43,38,5,Staff,NA
19553,22.1,Douglas-Fir,122,40,27,6,Staff,NA
19554,27.2,Douglas-Fir,119,41,44,17,Staff,NA
19555,22.2,Douglas-Fir,119,32,34,14,STAFF,NA
19556,33.7,Douglas-Fir,147,48,47,35,STAFF,NA
19557,30.1,Douglas-Fir,138,41,50,22,Staff,NA
19558,33.2,Douglas-Fir,141,48,47,43,Staff,NA
19559,27.4,Douglas-Fir,143,50,40,69,Staff,NA
19560,35,Douglas-Fir,156,31,45,5,Staff,NA
19561,17.3,Douglas-Fir,103,32,30,53,Staff,NA
19562,40.3,Douglas-Fir,173,59,48,95,Staff,NA
19563,42.2,Douglas-Fir,171,56,54,58,STAFF,NA
19564,37.2,Douglas-Fir,116,40,34,6,Staff,NA
19565,34.8,Douglas-Fir,143,32,42,4,Staff,NA
19566,23.4,Douglas-Fir,107,32,30,5,Staff,NA
19567,33.3,Douglas-Fir,140,22,39,11,STAFF,NA
19568,35.1,Douglas-Fir,146,48,42,53,Staff,NA
19569,22.6,Douglas-Fir,132,34,35,55,Staff,NA
19570,35.5,Douglas-Fir,159,40,36,37,Staff,NA
19571,33.1,Douglas-Fir,154,37,40,73,Staff,NA
19572,43.6,Douglas-Fir,166,60,58,8,Staff,NA
19573,20.2,Douglas-Fir,132,26,33,48,Staff,NA
19574,22.2,Douglas-Fir,107,22,39,17,STAFF,NA
19575,40.8,Douglas-Fir,145,50,53,36,STAFF,NA
19576,29.1,Douglas-Fir,145,39,32,48,STAFF,NA
19577,27.8,Douglas-Fir,136,36,38,44,Staff,NA
19578,28.5,Douglas-Fir,149,35,31,34,STAFF,NA
19579,25.7,Douglas-Fir,121,37,45,58,Staff,NA
19580,26.7,Douglas-Fir,131,37,29,61,STAFF,NA
19581,36,Douglas-Fir,151,44,37,5,Staff,NA
19582,18.8,Douglas-Fir,87,41,34,17,Staff,NA
19583,43.6,Douglas-Fir,164,51,52,33,Staff,NA
19584,28.3,Douglas-Fir,148,34,36,73,Staff,NA
19585,27.4,Douglas-Fir,129,43,38,72,Staff,NA
19586,23.8,Douglas-Fir,126,27,25,10,Staff,NA
19587,33.5,Douglas-Fir,149,46,40,48,Staff,NA
19588,19.6,Douglas-Fir,100,35,22,43,STAFF,NA
19589,37.2,Douglas-Fir,142,47,46,16,Staff,NA
19590,34.7,Douglas-Fir,149,42,37,35,STAFF,NA
19591,43.8,Douglas-Fir,168,50,44,6,Staff,NA
19592,26.7,Douglas-Fir,101,30,31,6,Staff,NA
19593,34.7,Douglas-Fir,168,38,35,13,Staff,NA
19594,25.3,Douglas-Fir,89,43,48,5,STAFF,NA
19595,17.7,Douglas-Fir,138,16,21,61,Staff,NA
19865,25.8,Douglas-Fir,148,42,35,56,Staff,NA
19866,40.4,Douglas-Fir,161,51,48,11,Staff,NA
19867,21.7,Douglas-Fir,63,43,43,25,Staff,NA
19868,42.7,Douglas-Fir,172,41,32,75,Staff,NA
19869,37.1,Douglas-Fir,162,57,42,63,STAFF,NA
19870,31.8,Douglas-Fir,148,37,40,76,Staff,NA
19871,27.2,Douglas-Fir,140,46,34,88,STAFF,NA
19872,29.9,Douglas-Fir,131,37,39,48,STAFF,NA
19873,24.6,Douglas-Fir,70,43,33,15,STAFF,NA
19874,23.4,Douglas-Fir,150,41,41,21,Staff,NA
19875,36.8,Douglas-Fir,166,44,41,63,STAFF,NA
19876,20.5,Douglas-Fir,117,26,32,48,Staff,NA
19877,41,Douglas-Fir,140,51,47,12,Staff,NA
19878,32.1,Douglas-Fir,156,45,37,41,Staff,NA
19879,37.6,Douglas-Fir,167,46,56,33,Staff,NA
19880,25.1,Douglas-Fir,130,43,38,58,Staff,NA
19881,31.4,Douglas-Fir,151,30,39,53,Staff,NA
19882,20.2,Douglas-Fir,115,34,32,44,STAFF,NA
19883,14.3,"English Hawthorn, Common Hawthorn",50,38,34,0,Staff,NA
19884,28.5,Douglas-Fir,134,36,31,51,Staff,NA
19885,5.8,Bigleaf Maple,39,25,26,6,Staff,NA
19886,18.1,Douglas-Fir,121,34,40,50,STAFF,NA
19887,40,Douglas-Fir,157,65,57,30,Staff,NA
19888,24.3,Douglas-Fir,148,32,37,76,Staff,NA
19889,32.7,Douglas-Fir,143,48,49,39,Staff,NA
19890,38.4,Douglas-Fir,161,58,51,61,Staff,NA
19891,36.4,Douglas-Fir,176,53,57,76,STAFF,NA
19892,35.5,Douglas-Fir,162,51,45,67,Staff,NA
19893,29.2,Douglas-Fir,159,45,48,39,Staff,NA
19894,32.1,Douglas-Fir,96,45,28,12,Staff,NA
19895,38.4,Douglas-Fir,169,58,39,57,Staff,NA
19896,23,Unknown (Dead),27,99999,99999,NA,STAFF,NA
19897,39.2,Douglas-Fir,168,66,63,43,Staff,NA
19898,34.1,Douglas-Fir,110,38,52,71,Staff,NA
19899,24.6,Douglas-Fir,131,29,33,80,Staff,NA
19900,27.4,Douglas-Fir,139,45,37,37,STAFF,NA
19901,27.3,Douglas-Fir,139,49,24,67,Staff,NA
19902,29.2,Douglas-Fir,157,33,33,77,STAFF,NA
19903,39,Douglas-Fir,135,46,48,45,STAFF,NA
19904,36.6,Douglas-Fir,159,47,48,33,Staff,NA
19905,22.4,Douglas-Fir,124,39,42,4,Staff,NA
19906,43.8,Douglas-Fir,174,72,66,81,Staff,NA
19907,30,Douglas-Fir,142,28,35,58,Staff,NA
19908,22.7,Douglas-Fir,64,38,39,33,Staff,NA
19909,35.8,Douglas-Fir,123,43,52,4,Staff,NA
19910,35.1,Douglas-Fir,148,59,43,13,Staff,NA
19911,34,Douglas-Fir,153,43,38,60,Staff,NA
19912,16.3,Douglas-Fir,92,31,23,41,Staff,NA
19913,18.5,Douglas-Fir,108,26,36,40,Staff,NA
19914,23,Douglas-Fir,107,32,37,51,STAFF,NA
19915,38.8,Douglas-Fir,172,53,41,27,Staff,NA
19916,30.4,Douglas-Fir,151,44,42,83,STAFF,NA
19917,37.3,Douglas-Fir,154,51,55,53,Staff,NA
19918,3.9,Douglas-Fir,21,17,19,0,STAFF,NA
19919,40.6,Douglas-Fir,169,63,55,8,STAFF,NA
19920,33.2,Douglas-Fir,162,42,57,46,Staff,NA
19921,28,Douglas-Fir,138,40,42,31,Staff,NA
19922,5.2,Vine Maple,21,33,30,3,Staff,NA
19923,37.8,Douglas-Fir,163,62,59,46,Staff,NA
19924,31,Douglas-Fir,164,39,45,76,Staff,NA
19925,37.8,Douglas-Fir,124,48,53,6,Staff,NA
19926,28.7,Douglas-Fir,123,55,37,50,STAFF,NA
19927,34.2,Douglas-Fir,147,56,55,36,Staff,NA
19928,27.6,Douglas-Fir,89,45,43,30,Staff,NA
19929,34.5,Douglas-Fir,140,53,48,60,STAFF,NA
19930,29.2,Douglas-Fir,168,43,44,68,Staff,NA
19931,35.1,Douglas-Fir,166,44,49,63,Staff,NA
19934,5.3,Vine Maple,16,24,20,4,Staff,NA
19935,36.9,Douglas-Fir,101,45,46,0,Staff,NA
19937,40,Douglas-Fir,109,38,46,6,Staff,NA
19938,34.6,Douglas-Fir,161,33,49,11,STAFF,NA
19940,43.3,Douglas-Fir,152,55,48,1,STAFF,NA
19941,31.6,Douglas-Fir,154,35,38,20,Staff,NA
14934,48.4,Douglas-Fir,135,65,58,4,Staff,NA
14935,32.2,Douglas-Fir,141,47,45,40,STAFF,NA
14936,24.2,Douglas-Fir,133,29,34,36,Staff,NA
14937,2.7,Douglas-Fir,19,13,15,1,STAFF,NA
14938,24.3,Douglas-Fir,151,65,37,69,Staff,NA
14939,9.4,Oregon Ash,33,33,28,0,Staff,NA
14940,34.9,Douglas-Fir,150,37,38,68,Staff,NA
14941,39.6,Douglas-Fir,154,53,50,33,STAFF,NA
14942,40.2,Douglas-Fir,151,48,40,51,STAFF,NA
14943,39.8,Douglas-Fir,158,61,55,20,Staff,NA
14944,31.9,Douglas-Fir,150,33,34,78,STAFF,NA
14945,39.2,Douglas-Fir,167,48,41,53,STAFF,NA
14946,40.2,Douglas-Fir,162,44,43,22,Staff,NA
14947,50.9,Douglas-Fir,164,74,58,27,STAFF,NA
14948,46.7,Bigleaf Maple,101,70,56,1,Staff,NA
14949,11.1,Flowering Plum,21,35,52,0,Staff,NA
14950,43.6,Douglas-Fir,163,47,44,20,Staff,NA
14951,36.9,Bigleaf Maple,90,65,66,0,Staff,NA
14952,22.8,Bigleaf Maple,47,56,62,2,Staff,NA
14953,18,Bigleaf Maple,38,38,33,1,STAFF,NA
14954,10,Elm Hybrid,38,45,50,0,STAFF,NA
14992,7.5,Sweetgum,34,17,18,2,STAFF,NA
14993,47.8,Douglas-Fir,144,63,59,6,Staff,NA
14994,23,Japanese Flowering Cherry,31,42,40,0,Staff,NA
14995,45.2,Douglas-Fir,138,52,36,25,Staff,NA
14996,25,Japanese Flowering Cherry,34,49,43,3,STAFF,NA
14997,32,Douglas-Fir,74,74,60,0,STAFF,NA
14998,32,Douglas-Fir,74,74,60,0,Staff,NA
14999,62.1,Douglas-Fir,131,66,67,0,Staff,NA
15000,17.9,European Pear (Including Cultivars),36,30,31,2,Staff,Yes - fruit
15001,8,Japanese Flowering Cherry,12,32,32,0,Staff,NA
15002,48.2,Douglas-Fir,168,60,50,57,Staff,NA
15003,24.5,Giant Sequoia,73,22,23,0,Staff,NA
15004,33.1,Western Redcedar,88,48,36,1,Staff,NA
15005,27.9,Douglas-Fir,141,45,33,58,Staff,NA
15006,17.7,Japanese Flowering Cherry,37,45,46,4,STAFF,NA
15007,27.4,Japanese Flowering Cherry,45,48,47,2,Staff,NA
15008,2.5,Serviceberry,11,7,8,5,STAFF,Yes - fruit
15009,51.9,Douglas-Fir,164,50,52,1,STAFF,NA
15010,1.6,Serviceberry,13,9,6,5,STAFF,Yes - fruit
15011,37.1,Douglas-Fir,164,42,40,7,Staff,NA
15012,48.4,Douglas-Fir,158,50,44,2,Staff,NA
15013,36.7,Douglas-Fir,167,47,48,80,Staff,NA
14988,38.1,Douglas-Fir,153,49,48,50,Staff,NA
14989,30.1,Douglas-Fir,155,52,36,67,Staff,NA
14990,26.7,Douglas-Fir,99,33,34,1,Staff,NA
14991,1.1,Douglas-Fir,9,6,6,1,Staff,NA
14955,1,Pacific Madrone,7,4,4,0,Staff,NA
14956,52.9,Douglas-Fir,155,68,66,8,Staff,NA
14957,44.3,Douglas-Fir,155,52,69,44,STAFF,NA
14958,31.7,Douglas-Fir,139,30,47,23,Staff,NA
14959,33.1,Douglas-Fir,150,31,33,22,STAFF,NA
14960,47.1,Douglas-Fir,157,55,51,7,Staff,NA
14961,23.5,Douglas-Fir,127,64,31,46,Staff,NA
14962,29.2,Douglas-Fir,149,34,26,49,STAFF,NA
14963,15.5,Scots Pine,44,25,25,0,STAFF,NA
14964,17.5,Alaska Yellow-Cedar,54,37,41,0,STAFF,NA
14965,53.8,Douglas-Fir,148,59,62,7,Staff,NA
14966,35,Bigleaf Maple,86,70,51,4,Staff,NA
14967,28.8,Douglas-Fir,76,55,39,1,Staff,NA
14968,22.6,"English Hawthorn, Common Hawthorn",48,43,43,2,STAFF,NA
14969,54.3,Douglas-Fir,148,55,54,10,Staff,NA
14970,41.7,Douglas-Fir,140,41,34,31,STAFF,NA
14972,58.9,Douglas-Fir,135,62,62,0,Staff,NA
